553: [(2.0603067793170746, -1.2423215830233603), (3.057754514539448, -2.9723404677831198), (0.07295968696107114, 5.559326817345777), (-7.827204476676625, 1.0546257118856506), (-5.381481225918479, 5.0970382652252795), (-5.385173350292723, 3.2045835307707096), (-18.952073618111317, 5.984471649486854), (-22.537867555940306, 3.797561462033945), (-21.29043260677607, -22.284983437866764), (-20.869924035686797, -18.00293513634451), (-5.983244182369246, -23.257065774898194), (-2.7853457174274734, -20.789880347581978), (-4.079570996138125, -11.034590074878995), (-0.13590520880400925, -7.044992348104676), (-0.07814247744873493, -11.792432544098173)]
554: [(0.4866413080647405, 6.548748566030404), (-17.61491228905437, 8.726196850928615), (-23.62515337438728, -2.019822767156169), (-19.288993573724788, -6.6600823214673195), (-25.713577277516293, -4.751838458756901), (-18.89442355209076, -7.895229304333114), (-25.37378649912568, -12.484516735919318), (-14.294314476709001, -14.482565285329025), (-14.192957014215631, -22.373094788823707), (-16.173345249668056, -18.195146037671194), (-8.686256738368696, -18.37380780157034), (-2.4603878061574007, -26.25715294444473), (3.5159036123934264, -19.22733332313287), (-0.5888045395776986, -23.75035575776174), (8.773233409292397, -10.51220757718244)]
555: [(5.374347899149089, 12.45408842622169), (7.339709481277405, 12.509139013894572), (1.2515533812039936, 18.63551278616114), (-1.6576224509573576, 15.9294311583731), (-6.5941553940469735, 15.574634283463284), (-3.4491315412290877, 15.807293811141616), (-12.758938928141278, 16.771635700711062), (-6.14101213957668, 13.253545852840626), (-16.807938759750943, 15.217733703601592), (-17.650111036629426, 10.212293277442303), (-16.185138397259813, -9.857609751720894), (-15.010628336192603, -6.140710601860121), (-2.0523650263996034, -7.110579022452092), (-9.145158777579208, -16.766143823751236), (11.145285570390357, -3.781588671551273)]
556: [(6.8711132902896965, 3.165513280703011), (4.307712647551412, 0.3651437499083938), (4.025761371008212, 9.112623780079808), (-1.5951175058999758, 13.129210305507945), (-16.420638482225716, 6.538045268811147), (-19.958802515686454, -3.430084887914208), (-21.575206838640604, -7.9560866822477685), (-18.581047075119958, -15.580401177849982), (-19.849151138676376, -21.174445164141716), (-20.641933219989642, -15.420969634338359), (-9.835868984261241, -15.394178106107356), (-3.5752161703850946, -21.545102781183292), (-1.9840734630914105, -18.857514191663395), (10.696381941347191, -6.560515971632841), (8.846361935027371, -6.0030966664806655)]
557: [(24.533447323031723, 4.245240724526071), (22.410955379084935, 5.539618893932259), (20.324214177070985, 8.639038038176643), (22.56473409668173, 11.649980614727646), (19.371466338248368, 4.247118098335873), (22.57134261035057, 9.261014372428676), (12.856482949389392, 14.809222433739135), (5.871305215095639, 7.429776260267365), (-0.9170284021130841, -0.41278463676428157), (-2.973761983028177, 1.1796166253284537), (-5.088886159209279, -2.521791394504921), (-0.5234143613279951, -15.229339270720896), (28.184475395060925, -11.105592936881294), (25.232638885639073, -4.561875223085585), (25.707594651660067, -8.444407129426828)]
558: [(3.804070324116627, -4.55735851435585), (-3.1929347283194014, 2.062209123982932), (-1.5490373053318551, -0.4425969793895669), (-8.23334672244327, 6.680730273776801), (-14.830042978394719, 4.779854345230776), (-17.262912482118516, -3.4474380948311527), (-25.502353802614746, -7.321991684233762), (-26.374108010407387, -3.274964645413225), (-21.711199653672352, -15.158165720965354), (-17.184044280397288, -23.006133748793836), (1.8284549265697443, -22.696726107323457), (2.3572169949330988, -23.033967951885337), (4.571167868638925, -17.139591853113217), (0.6903185910415464, -16.334518154911333), (1.8476597344774632, -14.490068606583076)]
559: [(23.302048885800332, 6.932160453117698), (5.1922011996179265, 14.329673464244022), (6.3807035462294905, 18.969998371165218), (-2.6553184253916804, 11.44248136560927), (-1.6249383076973514, 5.240774620055049), (-11.3361688318856, 7.7255939120770005), (-3.3885768018690143, -2.9727872182111934), (-0.32483841435146754, -14.1707000869706), (-0.24339219501443488, -13.155510886095197), (8.975836644195105, -17.644718264770923), (11.74263045768205, -14.872901780423014), (14.835639009430258, -10.198525639489848), (13.78630489414755, -11.255682377741795), (15.199550227318817, -12.742275545445708), (16.045034984273833, -7.92149353802861)]
560: [(17.190454325393077, 2.9894177245071187), (18.100924674770997, 2.2241809944004167), (9.08311850879063, 12.067496826892995), (-0.21727168723809887, 10.143742042027426), (-5.439190912041555, 2.7236457417734803), (-15.82898169950206, -8.500836694139227), (-13.620893447938744, -11.620517001349546), (-7.7867672733146, -15.603070503013665), (12.185725775631628, -18.131521617497775), (12.372244522490629, -23.361578446976523), (15.817508912703401, -14.486022710420176), (8.165172488227817, -20.112094393539607), (12.966542746388868, -12.923387990512623), (16.599514458317397, -16.223812129650195), (19.439286167958482, -9.006855881635303)]
561: [(20.12735408168848, -1.2334525616221397), (11.998313989823242, 6.387513383522752), (11.316466723614486, 8.157948028059177), (10.886280080194652, 10.501033189331014), (3.6839923819220717, 5.558689311254563), (2.9570257370245443, 10.249540831499766), (-3.899305986439164, -1.4953970635909117), (-5.096954622317972, -0.6214064765351939), (-10.26549330851227, -10.276389201409236), (-9.109003615627424, -18.65820536849695), (-3.1283719403153514, -21.181891522208254), (13.761026833972341, -21.205136395220904), (14.01188396009828, -13.114152625769702), (23.014249364953653, -14.104255179004728), (23.520201266123983, -4.108646323735153)]
562: [(23.64624954993908, 10.830650507236108), (28.43012502584536, 23.138206944763553), (23.483555174245666, 22.01184034953107), (20.243883718268822, 23.50789699803501), (21.745757223442823, 24.576609250394203), (3.9869668496702464, 30.13514065392968), (6.486721380832004, 24.590754227567132), (2.823249812704802, 12.807038224519923), (-5.959262117263866, 13.604548477199137), (-2.4968516484440975, 10.258369311799445), (2.7345610610010667, 8.851854768581408), (3.152130912494, 12.696022511471456), (-2.765041746553697, 8.056300312283867), (12.054652283232361, -2.999190210796857), (20.12670833088501, 4.356786815981788)]
563: [(22.80374166190051, -2.244344923809667), (23.250116393547227, -4.445444173251141), (20.53228124567018, -0.31391277735647805), (9.978897150836472, 0.3802474423264206), (9.297047095708914, 0.8922324703552502), (4.404698813261696, 6.8662320946422195), (3.5423119260888973, 0.4388602364140436), (-5.382185892527283, -4.604793424587543), (2.7226437811902597, -4.093426815076986), (-6.834192882880382, -15.642920484616994), (4.994823717596574, -26.536857703049634), (8.003046922665895, -24.167494822592065), (17.808016022461935, -31.28277601585673), (12.798080680086175, -23.476219028403214), (20.70671828888038, -15.26358837198629)]
564: [(7.691805987773687, 16.167352636932417), (12.825120798447749, 23.127282768787854), (8.93557919042438, 23.53411318638993), (6.5406222853756555, 23.121748715186307), (-2.7995333963860856, 23.767976692755568), (-9.402538390510434, 30.754833727262632), (-11.138569640518458, 23.858865590001265), (-14.76779996375647, 8.514156467345373), (-18.768523467515394, 6.075708462049295), (-16.539481907427273, 11.600449101349156), (-11.799467766650153, -0.10859435852347932), (-11.22970638195897, -1.9227135018953565), (0.4236384792972805, -4.380756468800913), (3.9057616818213545, -5.243282613787823), (8.09569696589004, 5.060869140961886)]
565: [(17.09173313605826, 14.161139131846586), (14.57872902030837, 25.882548648958892), (8.585007930365117, 24.037999689955214), (13.147953078096654, 21.587280928676783), (9.058426573734328, 25.906445657736054), (-2.00492389237262, 18.273588573057285), (-9.621871719347823, 17.387261873842345), (-7.746637450320417, 10.69406087460593), (-7.7211309385987015, 0.08439726920483492), (-6.402619117889524, -7.388827087391489), (-2.358613282127227, -4.793615780060893), (3.4597716905145046, -10.52995066274783), (7.010277022643009, -2.412660077770175), (11.796487780525105, -7.8998931926021), (23.29909668156531, 5.191881380039163)]
566: [(28.494514961604494, -6.870313158376847), (19.316833117486475, 6.133960685145899), (23.99795969921633, 5.204326572749967), (21.499987901075045, 4.4117555403393744), (15.163665366199096, 0.7052333274894282), (14.5786392790748, 7.373781503313296), (10.940541963497562, 8.758503802469166), (10.283314512711806, 2.007774633644506), (4.868420342004967, -4.682722604425311), (0.06860907957943385, -1.86432725697569), (-3.1469418068922606, -12.976524886123702), (-3.1182050727416013, -10.361774550743363), (0.6530570724514662, -23.93225199022767), (4.48304778883184, -18.250297779598245), (15.927745665253852, -25.34430724399732)]
567: [(4.32491139540269, -3.0244455543469497), (4.931105905859596, 8.060478559951015), (1.2418526651378337, 9.298338913341443), (-4.619989507583391, 15.946483241801333), (-8.815485584595448, 16.850025916268912), (-19.45164766308313, 8.151250623553766), (-20.59238027292247, 14.224437329760192), (-24.482484342643893, 4.364609500137385), (-17.319130808239784, 4.021958579743564), (-28.712684477298545, 8.342837078855505), (-25.43566501227679, -5.413896755898468), (-19.6500439420487, -11.886552897517074), (-20.000338881120832, -21.315105212101074), (-1.6345872770628453, -13.086925881444106), (8.009463834116026, -4.038894011351108)]
568: [(19.370740710156433, -2.172727961878648), (21.1015323730132, 3.317448295052706), (12.384077919519946, 7.086357783242667), (7.7938371625060165, 5.958132300520896), (7.249609863137609, 5.9947458169956445), (-2.7393546228816286, -6.265423086422351), (-4.117057467229395, -12.84478208160521), (-1.3945250575472112, -13.85193505622942), (-3.693382109545168, -20.62402705183148), (13.922560849947855, -21.25173490690728), (14.413010892709538, -27.215982980369816), (15.9240180812588, -27.864336173005494), (20.311674397596317, -23.720619362252588), (21.040928274056373, -25.973268715952123), (25.06249449180861, -10.330630703405296)]
569: [(-0.042498925741966787, -8.325180440019281), (4.364425144321122, -7.427423556313829), (-3.6987722252535224, -7.6634238131094), (-4.027997681836842, -5.837231275273002), (-8.395332440493238, 5.998512485738523), (-14.302283042986414, 4.873163709502949), (-25.515207320613662, -14.750642264432173), (-28.724403055573884, -20.018581874117814), (-25.366847167368096, -15.543762171345477), (-8.435273160050933, -28.331428129087723), (-8.295900779003405, -26.8792417974852), (-3.0523821117437526, -27.342449308471245), (-2.4604627022561303, -18.53499759603742), (4.125165573331491, -9.42151254755624), (-1.4670380314515041, -13.626674319800387)]
570: [(-2.943228736324451, 0.48163547216707014), (-24.281015353266337, 2.8892247979561887), (-27.045945904527382, -7.122972364060317), (-32.585177033445476, -7.491707362897015), (-31.851456072293736, -8.642847258548318), (-23.222864208614297, -13.165218809661557), (-22.723002585102147, -16.585439163044107), (-18.989054370375957, -24.13142050701743), (-14.197190299261527, -26.573273174480097), (-14.105607693889272, -23.029766742804654), (-12.95045312437768, -25.98151035946276), (1.5147003792715346, -20.887821605229956), (0.7063030500580953, -14.868674634625485), (5.187762227430305, -7.108048141672762), (-0.27185308185524004, -6.274799728506374)]
571: [(21.31453716458957, 10.122809638811198), (19.578905594943716, 11.319079230169752), (17.556629304036385, 5.812656139589618), (1.133264127548574, 20.751630479003534), (-4.6915348364850775, 16.132540204986615), (-6.511707423073633, 10.450847237500454), (-6.677603078714966, 10.548410289902442), (-11.014430988557216, 4.547596584504067), (-6.527565013247401, 8.161928821822531), (-13.660772087984945, 5.732709567221889), (-3.948667551564025, -7.397425700964295), (-7.7968010507209184, -3.484690549342705), (-8.929708391523192, -4.639484940344859), (-0.5180024089446458, -9.968763000443646), (17.48953489914126, -9.3094715691001)]
572: [(4.540881962491663, 12.913599961733667), (1.5736821337440219, 13.517278717831319), (3.7870806443486913, 20.789330503069547), (-0.8111538251435579, 23.521566719300818), (-10.051919554350508, 24.604095037420752), (-17.640292813193476, 22.579433700706023), (-17.31264728286333, 16.369863530100204), (-15.716605570064141, 17.05272701089865), (-22.763084717953976, 23.402707681790442), (-18.25001567358766, 2.9275172166788446), (-21.202604299358068, 2.6372901538611813), (-18.753070975381657, 2.7924123848148956), (-18.66621648588608, -8.235685509854957), (-7.0213608750598615, -6.080874732615418), (9.88739968694734, 3.994162073583575)]
573: [(2.988214280679938, 1.3353537551844044), (-8.55844837923864, 1.655107875293566), (-8.170791300040325, 1.2383459371617205), (-12.864586391572894, 5.633163785084923), (-30.708906104624056, -8.990124040247611), (-33.6896091832025, -7.228890350130625), (-28.181378189358618, -9.651925861892515), (-28.696240550473874, -11.921209524431985), (-24.22750014131198, -18.119890593967803), (-25.420176974374588, -24.710576658803372), (-15.730034585597386, -23.99934759796491), (-8.252068285145823, -27.57282444761862), (-9.967659581940696, -22.13120422067403), (-11.031650470279143, -24.996384821323055), (-2.432742347629576, -13.064054042617396)]
574: [(33.43613382134497, -8.858398067164096), (29.192650292116348, 0.3111797369145073), (21.427274075952816, 0.3556672639349161), (23.017761364169857, 3.751045724277621), (18.121829539554163, 3.173708840400114), (19.865125351093422, -0.5170207696401361), (1.7810358990718198, -17.824682907349036), (-0.5898409368285336, -22.808727534073956), (4.735889371320983, -16.921966393710797), (3.017972650381706, -19.088331067223635), (8.583206513045381, -27.88453944702191), (16.790632495395094, -29.928741284584685), (29.73679422864508, -23.97756906229517), (28.605826610981136, -19.845150142313365), (21.82002728614935, -16.2993165827456)]
575: [(9.624020078441086, -10.39885844058244), (12.00925537284576, -2.021773188319525), (3.246165594881055, -2.069141573377581), (1.8507782501910206, -0.45972183415542656), (-5.964238294397875, 5.498818081472805), (-12.819519381989348, 3.6692753064578083), (-25.250409558351013, -13.792658227029097), (-24.337781979863045, -14.700104372004507), (-17.46808920445257, -15.278555641052504), (-15.673470853245806, -20.008550909427036), (-15.484959802112071, -23.2570197539307), (-9.16155872369233, -23.905113714251346), (-8.333949615441746, -22.440694798552087), (0.7108793164408542, -24.54598287332369), (1.9013712098391626, -23.608781052355365)]
576: [(29.625239301922946, 10.92122576239342), (26.891850160898628, 9.885630970149847), (12.047510341179525, 19.10655872213279), (9.214274412410493, 19.423876494180334), (0.932221386040496, 22.734643123574248), (-2.7161701142792403, 7.014406555257114), (-2.6701613438074108, -0.006239870183172069), (2.973087973003773, -8.899988204882874), (-0.17357610760282993, -0.23773610169147652), (19.18125891910292, -0.7295435107677433), (14.041516184548328, -6.304834442435579), (16.884114052353965, -6.745539027510624), (18.33050132698656, -0.33619207193875456), (24.217522082339222, 2.297650095240537), (16.359660828992148, -4.633310933421524)]
577: [(21.078109855411682, 13.15599975515285), (20.713685963402998, 16.349560799020495), (8.693099070382878, 26.63641963021124), (10.12470115877773, 25.916541835684875), (12.594226898120326, 24.886873273119754), (2.6222773254948706, 22.153790094438143), (-3.057303475515913, 16.976862749832012), (-12.179267667683344, 6.428185725848717), (-5.779659331539891, 6.28743584686111), (4.436414801797964, 1.6280459332119692), (-2.0885856607213915, -0.762522996215492), (6.041417441046496, -6.477872251658313), (10.297854741769926, -2.139703977952838), (21.914037906415636, 3.3394109797518308), (16.3624958210287, -1.524251871293117)]
578: [(29.204180795026975, 0.12051380652906918), (28.66453787879676, 4.060651113020648), (29.21630085590498, 2.7563271724509253), (23.75147130317718, 14.720677440636742), (11.014122035981682, 10.710189972502617), (-1.4050745203949468, 9.405747759122148), (-4.558678805028001, 9.18837805451784), (-2.123275385450178, 4.568620207177399), (-1.157676020210865, 5.578690080731366), (0.17889176083038905, -6.802994256847001), (1.0082377498211343, -9.981699149269062), (5.912163903232849, -9.277187527900242), (12.131299517276652, -9.246615681515744), (13.550197191698668, -12.963755619236267), (11.594011176873629, -16.318029958777377)]
579: [(24.850165596411074, 20.854259588673457), (22.022623308286725, 21.897834513145654), (12.003855404406686, 26.92408046096638), (-0.5033196004363747, 25.41434023399635), (0.584967882552321, 29.745876639714595), (-5.058070195034153, 24.40590728068367), (-9.001607629836242, 7.866761502155285), (-9.941149740568015, 4.306313007298524), (-3.6968775618985865, 8.781315539077774), (-6.994523478304954, 4.75463178181434), (-5.811032151517351, 1.4290695577553487), (-4.883080675477145, -5.240319788263214), (9.772384203038564, -3.760754851908232), (16.462228104135434, 3.281451372902786), (23.45425851669964, 6.076452926314499)]
580: [(4.346537812005131, 6.0798610309514824), (-6.848121611852282, 24.969360990471174), (-27.02079353159235, 16.25404950506419), (-22.71719964587997, 18.92121647186883), (-26.650544060332372, 16.763670216664362), (-25.336003959368497, 16.999643821917918), (-25.63781932310308, 8.644775650801048), (-19.719036667164414, 2.079715900975602), (-19.510609237439443, 0.23196794693310796), (-22.435122842726845, -6.964425882823527), (-12.213084228952212, -1.1504602493307443), (-1.3281427961492125, 1.0186870606121596), (2.6381857753983313, 2.084133567035304), (4.681955733363665, 8.846063507626107), (0.7802530008907482, 7.506179244841687)]
581: [(10.973649214898023, 14.277934940587443), (12.374687404974317, 23.902892636822827), (4.998029570790548, 18.968360603630124), (5.214145725441829, 24.65824720532989), (2.6091666608454167, 27.596385517671827), (-0.564907647862313, 24.358158114202453), (-3.8219905442065634, 25.094316234327746), (-12.563418200001808, 27.55513869941501), (-10.093039145430907, 32.348983993559976), (-15.00997466851166, 17.4614167749619), (-2.8457568944043388, 1.7228487163713613), (-0.8385615743963388, -2.4153889123925616), (8.186870163492395, 2.0728032847942774), (8.453496540963195, 9.221975044272101), (12.451013975297526, 8.17820213561659)]
582: [(2.353535737435829, 17.108608158387135), (-15.149919022704296, 23.761063666586693), (-18.755265408697763, 15.666959074205222), (-26.645883549560427, 18.449463838702034), (-21.498755938016217, 9.22872614368909), (-32.93129301456857, 10.620594965550541), (-25.113567455210024, 7.948624130633865), (-27.936646683526526, 0.6307124974939979), (-33.798394546123625, -1.1092963245488798), (-33.07623349381953, 5.072408710099646), (-31.584793020358973, 4.037405000968701), (-28.468644523869646, -5.1545131429866515), (-13.136633981468783, -12.895216836440982), (-8.202351399213333, -3.596960449774105), (0.012358422887632337, -11.227935474151542)]
583: [(11.852019071280099, 11.715410033249762), (-0.24198280752443457, 18.37728566008387), (2.7128220263335705, 21.32083765712938), (-13.947979988965086, 18.460753809664983), (-18.911052395927832, 4.198191869794259), (-20.32632003513179, -1.1330272268244652), (-21.78509976519521, 2.4850160092667983), (-18.814552864891397, -0.0630776963994828), (-9.607042275558566, -1.3568145704901946), (-14.464139133223945, -4.006402342285935), (-6.825594398870565, -9.578009459935132), (9.601972204246456, 1.4964978190078781), (11.896197836976665, -0.011795758230134012), (9.568025797367172, 1.3355019971457371), (10.0372087415273, 2.941202903175218)]
584: [(27.78210743621039, -1.479243685967547), (25.300365961445667, -8.345076628923245), (18.397982090538022, -4.294662179352029), (14.728870826995355, 7.397509622964801), (10.958649558085215, 3.187118699514385), (-1.8442008987630696, 0.5638206917607542), (-1.8461950165148342, -2.5403388157596183), (-5.216362222987145, 1.9709248854798584), (-4.160537210094519, -5.443818991789962), (-2.6753285259304462, -18.802671226144604), (11.936761659316074, -27.04813736078965), (14.159014575164449, -27.908293578916485), (16.819807111374715, -26.046121401311673), (23.08039056503702, -17.95609897423742), (30.08606923111511, -16.671877840332655)]
585: [(15.653367863332601, -3.343673888656765), (12.808347037760527, -4.086446133304848), (9.661856976065849, -7.84218730786181), (5.547560507292818, -2.404117081372119), (0.8013295466128838, -0.8325962882822484), (9.154775354964887, 3.701393694159106), (5.7194187640031995, 9.552229427469582), (-2.524961052726878, 4.012755164884693), (-21.543868909035748, -14.227650637385523), (-12.624593045318063, -19.954092114654056), (-6.038400443984742, -25.27671152655109), (-3.371975737827804, -24.869791188904664), (-5.603046785086332, -19.902669505280976), (5.104471049567792, -21.622150460685667), (11.67373995308216, -11.9534331100546)]
586: [(9.247251300028056, 17.795675635214124), (2.949475017064029, 25.64823274467402), (-9.997767524525965, 19.68400870934293), (-19.93439677967405, 15.470660522454406), (-17.81025510377053, 10.72440100807706), (-15.766936450368977, 8.674723599657703), (-12.314390154875944, 8.899224628021674), (-20.481201170501844, 3.2237191862904666), (-11.936406455553168, 2.482096120345448), (-16.356748430581774, -2.221272324048598), (-13.244975517272799, 3.4559256333551396), (-5.015326764525522, -1.4019165780182092), (1.3801001308738923, -0.05775494497192124), (12.289257817871038, 5.01852104828567), (7.523474690274011, 2.7148927155452003)]
587: [(6.11633869416881, 10.76952648421182), (-5.396146604663088, 12.722989689056366), (-8.088962104024034, 13.205171997748877), (-18.63302071136138, 3.2702034814701175), (-17.52215069614556, -3.7213087607371977), (-13.828355184243428, -3.197534183746947), (-12.611289397260977, -9.427456231004209), (-11.962244360857504, -2.9388687501161757), (4.461706437867542, -15.104323122972179), (7.007228768423205, -6.402327195129704), (11.963346068647224, -5.1118801591485905), (8.993022613064277, -3.331791485311932), (12.198606199419524, -3.785520656475841), (10.728154756221418, -7.625492077040077), (18.725203942932374, -1.3753691881725931)]
588: [(23.558591193000726, -4.199999340313061), (16.30143669539786, 8.727442711641215), (13.358038622550797, 3.3939664748622036), (7.077660603279529, 8.109664074366838), (-3.9869718606374422, 4.957974121483455), (-10.298076331277962, 3.4067987398055397), (-7.673780324539811, 3.3369593705057494), (-13.048649776509446, -4.143385940642775), (-13.074845799124342, -3.2021917968873916), (-11.33559007741803, -8.223590608859764), (-6.361867641218053, -23.6951030386253), (1.3154475064871791, -19.269587546291874), (6.12348095890399, -24.769335926222503), (5.738373374000735, -19.312818849963794), (14.28672316581625, -22.63446806595247)]
589: [(11.26111656080011, -11.728363760163226), (3.0440908058116327, 2.9796563828181113), (1.1598250765801357, 2.6878164932657302), (-7.842542447768258, 0.27951756728278054), (-8.871725377122662, 0.4226967198260223), (-13.079655732506524, -1.8442432439540353), (-16.25178101303963, -4.105238078786055), (-13.096871722620005, -6.975580077063611), (-13.270956530662971, -13.915089243710142), (-11.582626142385347, -15.8560767702548), (2.7378545037557274, -30.341374412461917), (2.217382248413197, -26.266139694699003), (3.56966015277727, -23.46109427227008), (15.934295987866726, -16.610704069048303), (11.785798091355652, -10.986737498755465)]
590: [(8.475497007183739, 4.049902310843665), (0.5950081646423122, 6.069630825862769), (-0.23845885371192743, 5.786266544759297), (-19.92898805055532, -3.006873186208082), (-19.724641266372416, -0.34477544909991487), (-24.202959670333534, -1.8122877784873737), (-16.493978903304402, -10.823438964989215), (-12.26274364213507, -16.791293201976437), (-10.935393833676187, -13.123724538952686), (-7.581689273191648, -16.329949002987945), (-11.744382694748023, -19.19266121033521), (-7.302213668405103, -15.511351339365875), (2.129372013982495, -11.574797657040554), (-2.182292167404725, -11.29265294042414), (3.141548935534494, -16.36854302028317)]
591: [(14.284612680612337, -12.566940816877121), (16.666640664288934, -14.660949495570751), (-2.3784145049249625, -2.8491878797201915), (-14.91335893167058, -1.6055388270028104), (-11.819035189886824, -6.349019674378249), (-9.19966701498319, -7.992549719324056), (-14.323144761902125, -21.680492675627594), (-3.3778219876539843, -31.108482593293793), (-8.928317201471168, -34.041986734864324), (8.465541773116357, -28.507300333753804), (1.3309647540699912, -29.054499092452534), (3.6548514038186513, -26.241710164369294), (12.211455484174675, -23.679514206706223), (11.250302402899244, -28.652806941014042), (8.255092879159779, -23.72347043288663)]
592: [(26.231505819019244, -1.9044127122747396), (22.974117243443626, 5.517329436984234), (17.111320660702617, 8.768591578012632), (13.408207858760312, 7.436862316458585), (7.7732543667377625, 14.994037432556887), (9.47474387652794, 8.153553558794556), (-0.5761520312284707, 10.155828713239202), (-2.184311165927946, -0.18803050921631792), (-2.561454018767091, -11.39537110023766), (-5.156244710587202, -15.484439894523687), (20.423232095658854, -16.871835141633433), (20.15180591910126, -20.35542464262421), (18.89499812070386, -16.73663982636554), (20.279563841093914, -11.634971782158338), (23.930020746710536, -10.140318604126893)]
593: [(11.475738167319527, 4.323034561690004), (-3.214904879941074, 11.048560181838019), (-10.058666194815387, 13.765501642364132), (-10.746027243215712, 8.991160104930131), (-15.74555510978936, 9.175636659327727), (-8.456039093185911, 5.378208115108441), (-13.473965820240668, 9.17375988901612), (-15.88150448277482, 3.148648896113941), (-19.96947377037651, -17.118083174268534), (-19.388098619797855, -12.165595794338202), (-11.433324876424475, -17.090978161725314), (-18.234327952332404, -16.474437632588824), (-12.802845067574951, -14.123745068885981), (-1.89858831946206, -23.374447880692934), (9.874609741392364, -13.365716402511987)]
594: [(21.89159624490114, 8.28800894508613), (30.90363556030624, 14.250845351086124), (22.28013508048301, 21.92660291040613), (12.529339628636757, 16.154313398038173), (10.405777896194245, 22.60935671390179), (-3.7295995665109345, 4.472724663821561), (0.30016052640193847, -1.8932455158956198), (1.2386061331330738, -4.910542348308025), (6.392769550942655, -7.7024002387779635), (5.946683893622472, -9.724885264975267), (8.453331117930361, -11.623809060756491), (11.349820151247258, -13.56331857944044), (17.818464498101314, -10.724136579117845), (23.2543033319742, -7.071873595106711), (26.126423421923693, 6.503787156089659)]
595: [(22.90947477311029, -9.40639555575815), (25.16976620088936, -3.9184492140027065), (13.708834119900217, 4.206544885224982), (18.76832247680735, 1.4067871513773769), (-0.6311110385314431, -12.118163671406053), (-6.099968906864757, -11.003581414874823), (1.8860159274167039, -18.796250149196364), (-5.783149749289187, -15.595163223762448), (3.1623891137228877, -23.35381293826283), (1.8636525916215891, -28.149520143114792), (6.796785358867324, -26.8942629588532), (16.02791662622328, -21.017122896180034), (22.26382208776655, -19.26829624751367), (19.852492471235024, -22.43124182289779), (22.65721084584815, -7.648250574127069)]
596: [(6.2389772221482165, 2.6466904345409583), (0.751494020388277, 8.656696383433548), (10.047597457122237, 3.9803198794200254), (-1.937470429173469, 6.952165847284416), (-1.3286595124111171, 13.113792988745427), (-2.8644238369739714, 9.66872664314161), (-3.4069171729349046, 12.64915691450536), (-15.79335860147545, 5.861928400028149), (-24.647866534509575, 3.7991960215469547), (-21.781326181362708, -7.48542223916647), (-14.216913975838283, -12.933420983732752), (0.8110485495871957, -16.3226998221126), (1.6860820906830756, -11.16404095833996), (10.95290439864379, -7.228504644237466), (9.906279016285733, -1.8022616092932395)]
597: [(7.766163523319237, 22.83659669862993), (7.771857638859829, 27.968678214275737), (-0.8451945717261022, 21.0949639942473), (-8.226581752630139, 24.01357239322572), (-7.8708237612082685, 25.036469337668496), (-11.873999246003814, 18.99285898765331), (-12.602305018518628, 10.899589030392516), (-5.039957375060477, 8.123221297337487), (-6.7616799948419795, 6.411721971334179), (-5.903218898321508, 3.714405572540798), (0.3594441796774417, -1.9804921725601834), (3.9852083602229973, -6.08926641056976), (11.653016073080895, -5.001647411801593), (10.423895658844444, -5.177069639875457), (17.53468857701256, 2.1895089890540387)]
598: [(20.656558713262108, 10.263013778546036), (18.990171922793188, 12.506577455955716), (18.168085643843185, 15.06102298213561), (2.099720320687227, 30.082759106483135), (-4.083977588820171, 19.37588912314375), (-8.347114802411225, 20.03910123756927), (-7.896705371549288, 20.36808982267275), (-13.782221808712116, 10.13362811936519), (-14.448667935732669, 12.707194443524715), (-8.373123263501421, 1.613625990940788), (-11.26462632093836, 6.363003665270474), (-4.124621568277781, 1.2810570923306903), (-8.087820917728875, -4.345424654325026), (22.758901851753105, 2.6111917217281437), (19.556608129490286, 6.774557946949128)]
599: [(25.763737306972423, 4.2041312469913645), (19.61415079530505, 14.256516505858198), (12.622324158115303, 10.66420553922601), (20.56764241498609, 10.98411977367157), (18.138702401537966, 14.07519811330175), (13.226750060894581, 7.634127373480738), (-8.770925252171182, -2.1324400692998697), (-5.555383422397755, 3.046188831419738), (-8.675205604816362, -6.748816162120874), (-0.9177430909877228, -13.805965316626263), (3.268757358690421, -10.723330047904003), (-3.407911708316853, -16.59633598867583), (14.551045993997832, -13.324373968077412), (13.50562625935491, -10.335018894829124), (25.58272132382767, -10.753942389775977)]
600: [(2.4825074091081296, 1.4743904353389743), (2.3270068516658657, 8.131462170044996), (-0.8622575291767824, 2.8147803034778507), (-7.790144031448172, 10.962672231308943), (-8.658618284997862, 3.6717430229519645), (-22.648916884552325, 4.333295623787979), (-21.00533125229357, -8.70508554832939), (-17.321136389354827, -17.695160829064566), (-15.37507439130667, -11.393615598259192), (-9.144502113380678, -24.123968114649454), (-4.342264176485803, -22.89578470421901), (2.6294383541068727, -21.958201099242054), (4.567677244327251, -16.08539023772801), (5.516154244362324, -9.981807487661476), (4.478994417382253, -4.9030023958683655)]
